timestamp,function,replicas,ready,pods_running,pods_pending
1775162304,stage-ffmpeg-1,4,4,4,0
1775162304,stage-ffmpeg-2,5,5,5,1
1775162304,stage-ffmpeg-3,5,5,5,1
1775162304,stage-librosa,5,5,5,1
1775162304,stage-object-detector,5,5,5,0
1775162312,orchestrator,1,1,1,0
1775162312,stage-deepspeech,3,3,3,0
1775162312,stage-ffmpeg-0,5,5,5,0
1775162312,stage-ffmpeg-1,4,4,4,0
1775162312,stage-ffmpeg-2,5,5,5,0
1775162312,stage-ffmpeg-3,5,5,5,0
1775162312,stage-librosa,5,5,5,0
1775162312,stage-object-detector,5,5,5,0
1775162320,orchestrator,1,1,1,0
1775162320,stage-deepspeech,3,3,3,0
1775162320,stage-ffmpeg-0,5,5,5,0
1775162320,stage-ffmpeg-1,4,4,4,0
1775162320,stage-ffmpeg-2,5,5,5,0
1775162320,stage-ffmpeg-3,5,5,5,0
1775162320,stage-librosa,5,5,5,0
1775162320,stage-object-detector,5,5,5,0
1775162328,orchestrator,1,1,1,0
1775162328,stage-deepspeech,3,3,3,0
1775162328,stage-ffmpeg-0,5,5,5,0
1775162328,stage-ffmpeg-1,4,4,4,0
1775162328,stage-ffmpeg-2,5,5,5,0
1775162328,stage-ffmpeg-3,5,5,5,0
1775162328,stage-librosa,5,5,5,0
1775162328,stage-object-detector,5,5,5,0
1775162336,orchestrator,1,1,1,0
1775162336,stage-deepspeech,3,3,3,0
1775162336,stage-ffmpeg-0,5,5,5,0
1775162336,stage-ffmpeg-1,4,4,4,0
1775162336,stage-ffmpeg-2,5,5,5,0
1775162336,stage-ffmpeg-3,5,5,5,0
1775162336,stage-librosa,5,5,5,0
1775162336,stage-object-detector,5,5,5,0
1775162344,orchestrator,1,1,1,0
1775162344,stage-deepspeech,3,3,3,0
1775162344,stage-ffmpeg-0,5,5,5,0
1775162344,stage-ffmpeg-1,4,4,4,0
1775162344,stage-ffmpeg-2,5,5,5,0
1775162344,stage-ffmpeg-3,5,5,5,0
1775162344,stage-librosa,5,5,5,0
1775162344,stage-object-detector,5,5,5,0
1775162352,orchestrator,1,1,1,0
1775162352,stage-deepspeech,3,3,3,0
1775162352,stage-ffmpeg-0,5,5,5,0
1775162352,stage-ffmpeg-1,4,4,4,0
1775162352,stage-ffmpeg-2,5,5,5,0
1775162352,stage-ffmpeg-3,5,5,5,0
1775162352,stage-librosa,5,5,5,0
1775162352,stage-object-detector,5,5,5,0
1775162360,orchestrator,1,1,1,0
1775162360,stage-deepspeech,3,3,3,0
1775162360,stage-ffmpeg-0,5,5,5,0
1775162360,stage-ffmpeg-1,4,4,4,0
1775162360,stage-ffmpeg-2,5,5,5,0
1775162360,stage-ffmpeg-3,5,5,5,0
1775162360,stage-librosa,5,5,5,0
1775162360,stage-object-detector,5,5,5,0
1775162368,orchestrator,1,1,1,0
1775162368,stage-deepspeech,3,3,3,0
1775162368,stage-ffmpeg-0,5,5,5,0
1775162368,stage-ffmpeg-1,4,4,4,0
1775162368,stage-ffmpeg-2,5,5,5,0
1775162368,stage-ffmpeg-3,5,5,5,0
1775162368,stage-librosa,5,5,5,0
1775162368,stage-object-detector,5,5,5,0
1775162377,orchestrator,1,1,1,0
1775162377,stage-deepspeech,3,3,3,0
1775162377,stage-ffmpeg-0,5,5,5,0
1775162377,stage-ffmpeg-1,4,4,4,0
1775162377,stage-ffmpeg-2,5,5,5,0
1775162377,stage-ffmpeg-3,5,5,5,0
1775162377,stage-librosa,5,5,5,0
1775162377,stage-object-detector,5,5,5,0
1775162385,orchestrator,1,1,1,0
1775162385,stage-deepspeech,3,3,3,0
1775162385,stage-ffmpeg-0,5,5,5,0
1775162385,stage-ffmpeg-1,4,4,4,0
1775162385,stage-ffmpeg-2,5,5,5,0
1775162385,stage-ffmpeg-3,5,5,5,0
1775162385,stage-librosa,5,5,5,0
1775162385,stage-object-detector,5,5,5,0
1775162393,orchestrator,1,1,1,0
1775162393,stage-deepspeech,3,3,3,0
1775162393,stage-ffmpeg-0,5,5,5,0
1775162393,stage-ffmpeg-1,4,4,4,0
1775162393,stage-ffmpeg-2,5,5,5,1
1775162393,stage-ffmpeg-3,5,5,5,1
1775162393,stage-librosa,5,5,5,1
1775162393,stage-object-detector,5,5,5,1
1775162401,orchestrator,1,1,1,0
1775162401,stage-deepspeech,3,3,3,0
1775162401,stage-ffmpeg-0,5,5,5,0
1775162401,stage-ffmpeg-1,4,4,4,0
1775162401,stage-ffmpeg-2,5,5,5,0
1775162401,stage-ffmpeg-3,5,5,5,0
1775162401,stage-librosa,5,5,5,0
1775162401,stage-object-detector,5,5,5,0
1775162409,orchestrator,1,1,1,0
1775162409,stage-deepspeech,3,3,3,0
1775162409,stage-ffmpeg-0,5,5,5,0
1775162409,stage-ffmpeg-1,4,4,4,0
1775162409,stage-ffmpeg-2,5,5,5,1
1775162409,stage-ffmpeg-3,5,5,5,1
1775162409,stage-librosa,5,5,5,1
1775162409,stage-object-detector,5,5,5,0
1775162417,orchestrator,1,1,1,0
1775162417,stage-deepspeech,3,3,3,0
1775162417,stage-ffmpeg-0,5,5,5,0
1775162417,stage-ffmpeg-1,4,4,4,0
1775162417,stage-ffmpeg-2,5,5,5,0
1775162417,stage-ffmpeg-3,5,5,5,0
1775162417,stage-librosa,5,5,5,0
1775162417,stage-object-detector,5,5,5,0
1775162425,orchestrator,1,1,1,0
1775162425,stage-deepspeech,3,3,3,0
1775162425,stage-ffmpeg-0,5,5,5,0
1775162425,stage-ffmpeg-1,4,4,4,0
1775162425,stage-ffmpeg-2,5,5,5,0
1775162425,stage-ffmpeg-3,5,5,5,0
1775162425,stage-librosa,5,5,5,0
1775162425,stage-object-detector,5,5,5,0
1775162433,orchestrator,1,1,1,0
1775162433,stage-deepspeech,3,3,3,0
1775162433,stage-ffmpeg-0,5,5,5,0
1775162433,stage-ffmpeg-1,4,4,4,0
1775162433,stage-ffmpeg-2,5,5,5,0
1775162433,stage-ffmpeg-3,5,5,5,0
1775162433,stage-librosa,5,5,5,0
1775162433,stage-object-detector,5,5,5,0
1775162441,orchestrator,1,1,1,0
1775162441,stage-deepspeech,3,3,3,0
1775162441,stage-ffmpeg-0,5,5,5,0
1775162441,stage-ffmpeg-1,4,4,4,0
1775162441,stage-ffmpeg-2,5,5,5,0
1775162441,stage-ffmpeg-3,5,5,5,0
1775162441,stage-librosa,5,5,5,0
1775162441,stage-object-detector,5,5,5,0
1775162449,orchestrator,1,1,1,0
1775162449,stage-deepspeech,3,3,3,0
1775162449,stage-ffmpeg-0,5,5,5,0
1775162449,stage-ffmpeg-1,4,4,4,0
1775162449,stage-ffmpeg-2,5,5,5,0
1775162449,stage-ffmpeg-3,5,5,5,0
1775162449,stage-librosa,5,5,5,0
1775162449,stage-object-detector,5,5,5,0
1775162457,orchestrator,1,1,1,0
1775162457,stage-deepspeech,3,3,3,0
1775162457,stage-ffmpeg-0,5,5,5,0
1775162457,stage-ffmpeg-1,4,4,4,0
1775162457,stage-ffmpeg-2,5,5,5,0
1775162457,stage-ffmpeg-3,5,5,5,0
1775162457,stage-librosa,5,5,5,0
1775162457,stage-object-detector,5,5,5,0
1775162465,orchestrator,1,1,1,0
1775162465,stage-deepspeech,3,3,3,0
1775162465,stage-ffmpeg-0,5,5,5,0
1775162465,stage-ffmpeg-1,4,4,4,0
1775162465,stage-ffmpeg-2,5,5,5,0
1775162465,stage-ffmpeg-3,5,5,5,0
1775162465,stage-librosa,5,5,5,0
1775162465,stage-object-detector,5,5,5,0
1775162473,orchestrator,1,1,1,0
1775162473,stage-deepspeech,3,3,3,0
1775162473,stage-ffmpeg-0,5,5,5,0
1775162473,stage-ffmpeg-1,4,4,4,0
1775162473,stage-ffmpeg-2,5,5,5,0
1775162473,stage-ffmpeg-3,5,5,5,0
1775162473,stage-librosa,5,5,5,0
1775162473,stage-object-detector,5,5,5,0
1775162482,orchestrator,1,1,1,0
1775162482,stage-deepspeech,3,3,3,0
1775162482,stage-ffmpeg-0,5,5,5,0
1775162482,stage-ffmpeg-1,4,4,4,0
1775162482,stage-ffmpeg-2,5,5,5,0
1775162482,stage-ffmpeg-3,5,5,5,0
1775162482,stage-librosa,5,5,5,0
1775162482,stage-object-detector,5,5,5,0
1775162490,orchestrator,1,1,1,0
1775162490,stage-deepspeech,3,3,3,0
1775162490,stage-ffmpeg-0,5,5,5,0
1775162490,stage-ffmpeg-1,4,4,4,0
1775162490,stage-ffmpeg-2,5,5,5,0
1775162490,stage-ffmpeg-3,5,5,5,0
1775162490,stage-librosa,5,5,5,0
1775162490,stage-object-detector,5,5,5,0
1775162498,orchestrator,1,1,1,0
1775162498,stage-deepspeech,3,3,3,0
1775162498,stage-ffmpeg-0,5,5,5,0
1775162498,stage-ffmpeg-1,4,4,4,0
1775162498,stage-ffmpeg-2,5,5,5,1
1775162498,stage-ffmpeg-3,5,5,5,1
1775162498,stage-librosa,5,5,5,1
1775162498,stage-object-detector,5,5,5,1
1775162506,orchestrator,1,1,1,0
1775162506,stage-deepspeech,3,3,3,0
1775162506,stage-ffmpeg-0,5,5,5,0
1775162506,stage-ffmpeg-1,4,4,4,0
1775162506,stage-ffmpeg-2,5,5,5,0
1775162506,stage-ffmpeg-3,5,5,5,0
1775162506,stage-librosa,5,5,5,0
1775162506,stage-object-detector,5,5,5,0
1775162514,orchestrator,1,1,1,0
1775162514,stage-deepspeech,3,3,3,0
1775162514,stage-ffmpeg-0,5,5,5,1
1775162514,stage-ffmpeg-1,4,4,4,0
1775162514,stage-ffmpeg-2,5,5,5,0
1775162514,stage-ffmpeg-3,5,5,5,0
1775162514,stage-librosa,5,5,5,0
1775162514,stage-object-detector,5,5,5,0
1775162522,orchestrator,1,1,1,0
1775162522,stage-deepspeech,3,3,3,0
1775162522,stage-ffmpeg-0,5,5,5,0
1775162522,stage-ffmpeg-1,4,4,4,0
1775162522,stage-ffmpeg-2,5,5,5,0
1775162522,stage-ffmpeg-3,5,5,5,0
1775162522,stage-librosa,5,5,5,0
1775162522,stage-object-detector,5,5,5,0
1775162530,orchestrator,1,1,1,0
1775162530,stage-deepspeech,3,3,3,0
1775162530,stage-ffmpeg-0,5,5,5,0
1775162530,stage-ffmpeg-1,4,4,4,0
1775162530,stage-ffmpeg-2,5,5,5,0
1775162530,stage-ffmpeg-3,5,5,5,0
1775162530,stage-librosa,5,5,5,0
1775162530,stage-object-detector,5,5,5,0
1775162538,orchestrator,1,1,1,0
1775162538,stage-deepspeech,3,3,3,0
1775162538,stage-ffmpeg-0,5,5,5,0
1775162538,stage-ffmpeg-1,4,4,4,0
1775162538,stage-ffmpeg-2,5,5,5,0
1775162538,stage-ffmpeg-3,5,5,5,0
1775162538,stage-librosa,5,5,5,0
1775162538,stage-object-detector,5,5,5,0
1775162546,orchestrator,1,1,1,0
1775162546,stage-deepspeech,3,3,3,0
1775162546,stage-ffmpeg-0,5,5,5,0
1775162546,stage-ffmpeg-1,3,3,3,0
1775162546,stage-ffmpeg-2,5,5,5,0
1775162546,stage-ffmpeg-3,5,5,5,0
1775162546,stage-librosa,5,5,5,0
1775162546,stage-object-detector,5,5,5,0
1775162554,orchestrator,1,1,1,0
1775162554,stage-deepspeech,3,3,3,0
1775162554,stage-ffmpeg-0,5,5,5,0
1775162554,stage-ffmpeg-1,3,3,3,0
1775162554,stage-ffmpeg-2,5,5,5,0
1775162554,stage-ffmpeg-3,5,5,5,0
1775162554,stage-librosa,5,5,5,0
1775162554,stage-object-detector,5,5,5,0
1775162561,orchestrator,1,1,1,0
1775162561,stage-deepspeech,3,3,3,0
1775162561,stage-ffmpeg-0,5,5,5,0
1775162561,stage-ffmpeg-1,3,3,3,0
1775162561,stage-ffmpeg-2,5,5,5,0
1775162561,stage-ffmpeg-3,5,5,5,0
1775162561,stage-librosa,5,5,5,0
1775162561,stage-object-detector,5,5,5,0
1775162569,orchestrator,1,1,1,0
1775162569,stage-deepspeech,3,3,3,0
1775162569,stage-ffmpeg-0,5,5,5,0
1775162569,stage-ffmpeg-1,3,3,3,0
1775162569,stage-ffmpeg-2,5,5,5,0
1775162569,stage-ffmpeg-3,5,5,5,0
1775162569,stage-librosa,5,5,5,0
1775162569,stage-object-detector,5,5,5,0
1775162577,orchestrator,1,1,1,0
1775162577,stage-deepspeech,3,3,3,0
1775162577,stage-ffmpeg-0,5,5,5,0
1775162577,stage-ffmpeg-1,3,3,3,0
1775162577,stage-ffmpeg-2,5,5,5,0
1775162577,stage-ffmpeg-3,5,5,5,0
1775162577,stage-librosa,5,5,5,0
1775162577,stage-object-detector,5,5,5,0
1775162586,orchestrator,1,1,1,0
1775162586,stage-deepspeech,3,3,3,0
1775162586,stage-ffmpeg-0,5,5,5,0
1775162586,stage-ffmpeg-1,3,3,3,0
1775162586,stage-ffmpeg-2,5,5,5,0
1775162586,stage-ffmpeg-3,5,5,5,0
1775162586,stage-librosa,5,5,5,0
1775162586,stage-object-detector,5,5,5,0
1775162594,orchestrator,1,1,1,0
1775162594,stage-deepspeech,3,3,3,0
1775162594,stage-ffmpeg-0,5,5,5,0
1775162594,stage-ffmpeg-1,3,3,3,0
1775162594,stage-ffmpeg-2,5,5,5,0
1775162594,stage-ffmpeg-3,5,5,5,0
1775162594,stage-librosa,5,5,5,0
1775162594,stage-object-detector,5,5,5,0
1775162602,orchestrator,1,1,1,0
1775162602,stage-deepspeech,3,3,3,0
1775162602,stage-ffmpeg-0,5,5,5,0
1775162602,stage-ffmpeg-1,3,3,3,0
1775162602,stage-ffmpeg-2,5,5,5,0
1775162602,stage-ffmpeg-3,5,5,5,0
1775162602,stage-librosa,5,5,5,0
1775162602,stage-object-detector,5,5,5,0
1775162609,orchestrator,1,1,1,0
1775162609,stage-deepspeech,3,3,3,0
1775162609,stage-ffmpeg-0,5,5,5,0
1775162609,stage-ffmpeg-1,3,3,3,0
1775162609,stage-ffmpeg-2,5,5,5,0
1775162609,stage-ffmpeg-3,5,5,5,0
1775162609,stage-librosa,5,5,5,0
1775162609,stage-object-detector,5,5,5,0
1775162617,orchestrator,1,1,1,0
1775162617,stage-deepspeech,3,3,3,0
1775162617,stage-ffmpeg-0,5,5,5,0
1775162617,stage-ffmpeg-1,3,3,3,0
1775162617,stage-ffmpeg-2,5,5,5,0
1775162617,stage-ffmpeg-3,5,5,5,0
1775162617,stage-librosa,5,5,5,0
1775162617,stage-object-detector,5,5,5,0
1775162626,orchestrator,1,1,1,0
1775162626,stage-deepspeech,3,3,3,0
1775162626,stage-ffmpeg-0,5,5,5,0
1775162626,stage-ffmpeg-1,3,3,3,0
1775162626,stage-ffmpeg-2,5,5,5,0
1775162626,stage-ffmpeg-3,5,5,5,0
1775162626,stage-librosa,5,5,5,0
1775162626,stage-object-detector,5,5,5,0
1775162633,orchestrator,1,1,1,0
1775162633,stage-deepspeech,3,3,3,0
1775162633,stage-ffmpeg-0,5,5,5,1
1775162633,stage-ffmpeg-1,3,3,3,0
1775162633,stage-ffmpeg-2,5,5,5,1
1775162633,stage-ffmpeg-3,5,5,5,1
1775162633,stage-librosa,5,5,5,1
1775162633,stage-object-detector,5,5,5,1
1775162641,orchestrator,1,1,1,0
1775162641,stage-deepspeech,3,3,3,0
1775162641,stage-ffmpeg-0,5,5,5,0
1775162641,stage-ffmpeg-1,3,3,3,0
1775162641,stage-ffmpeg-2,5,5,5,0
1775162641,stage-ffmpeg-3,5,5,5,0
1775162641,stage-librosa,5,5,5,0
1775162641,stage-object-detector,5,5,5,0
1775162650,orchestrator,1,1,1,0
1775162650,stage-deepspeech,3,3,3,0
1775162650,stage-ffmpeg-0,5,5,5,1
1775162650,stage-ffmpeg-1,3,3,3,0
1775162650,stage-ffmpeg-2,5,5,5,0
1775162650,stage-ffmpeg-3,5,5,5,0
1775162650,stage-librosa,5,5,5,0
1775162650,stage-object-detector,5,5,5,0
1775162658,orchestrator,1,1,1,0
1775162658,stage-deepspeech,3,3,3,0
1775162658,stage-ffmpeg-0,5,5,5,0
1775162658,stage-ffmpeg-1,3,3,3,0
1775162658,stage-ffmpeg-2,5,5,5,0
1775162658,stage-ffmpeg-3,5,5,5,0
1775162658,stage-librosa,5,5,5,0
1775162658,stage-object-detector,5,5,5,0
1775162666,orchestrator,1,1,1,0
1775162666,stage-deepspeech,3,3,3,0
1775162666,stage-ffmpeg-0,5,5,5,0
1775162666,stage-ffmpeg-1,3,3,3,0
1775162666,stage-ffmpeg-2,5,5,5,0
1775162666,stage-ffmpeg-3,5,5,5,0
1775162666,stage-librosa,5,5,5,0
1775162666,stage-object-detector,5,5,5,0
1775162674,orchestrator,1,1,1,0
1775162674,stage-deepspeech,3,3,3,0
1775162674,stage-ffmpeg-0,5,5,5,0
1775162674,stage-ffmpeg-1,3,3,3,0
1775162674,stage-ffmpeg-2,5,5,5,0
1775162674,stage-ffmpeg-3,5,5,5,0
1775162674,stage-librosa,5,5,5,0
1775162674,stage-object-detector,5,5,5,0
1775162682,orchestrator,1,1,1,0
1775162682,stage-deepspeech,3,3,3,0
1775162682,stage-ffmpeg-0,5,5,5,0
1775162682,stage-ffmpeg-1,3,3,3,0
1775162682,stage-ffmpeg-2,5,5,5,0
1775162682,stage-ffmpeg-3,5,5,5,0
1775162682,stage-librosa,5,5,5,0
1775162682,stage-object-detector,5,5,5,0
1775162690,orchestrator,1,1,1,0
1775162690,stage-deepspeech,3,3,3,0
1775162690,stage-ffmpeg-0,5,5,5,0
1775162690,stage-ffmpeg-1,3,3,3,0
1775162690,stage-ffmpeg-2,5,5,5,0
1775162690,stage-ffmpeg-3,5,5,5,0
1775162690,stage-librosa,5,5,5,0
1775162690,stage-object-detector,5,5,5,0
1775162698,orchestrator,1,1,1,0
1775162698,stage-deepspeech,3,3,3,0
1775162698,stage-ffmpeg-0,5,5,5,0
1775162698,stage-ffmpeg-1,3,3,3,0
1775162698,stage-ffmpeg-2,5,5,5,0
1775162698,stage-ffmpeg-3,5,5,5,0
1775162698,stage-librosa,5,5,5,0
1775162698,stage-object-detector,5,5,5,0
1775162706,orchestrator,1,1,1,0
1775162706,stage-deepspeech,3,3,3,0
1775162706,stage-ffmpeg-0,5,5,5,0
1775162706,stage-ffmpeg-1,3,3,3,0
1775162706,stage-ffmpeg-2,5,5,5,0
1775162706,stage-ffmpeg-3,5,5,5,0
1775162706,stage-librosa,5,5,5,0
1775162706,stage-object-detector,5,5,5,0
1775162714,orchestrator,1,1,1,0
1775162714,stage-deepspeech,3,3,3,0
1775162714,stage-ffmpeg-0,5,5,5,0
1775162714,stage-ffmpeg-1,3,3,3,0
1775162714,stage-ffmpeg-2,5,5,5,0
1775162714,stage-ffmpeg-3,5,5,5,0
1775162714,stage-librosa,5,5,5,0
1775162714,stage-object-detector,5,5,5,0
1775162722,orchestrator,1,1,1,0
1775162722,stage-deepspeech,3,3,3,0
1775162722,stage-ffmpeg-0,5,5,5,0
1775162722,stage-ffmpeg-1,3,3,3,0
1775162722,stage-ffmpeg-2,5,5,5,0
1775162722,stage-ffmpeg-3,5,5,5,0
1775162722,stage-librosa,5,5,5,0
1775162722,stage-object-detector,5,5,5,0
1775162730,orchestrator,1,1,1,0
1775162730,stage-deepspeech,3,3,3,0
1775162730,stage-ffmpeg-0,5,5,5,0
1775162730,stage-ffmpeg-1,3,3,3,0
1775162730,stage-ffmpeg-2,5,5,5,0
1775162730,stage-ffmpeg-3,5,5,5,0
1775162730,stage-librosa,5,5,5,0
1775162730,stage-object-detector,5,5,5,0
1775162738,orchestrator,1,1,1,0
1775162738,stage-deepspeech,3,3,3,0
1775162738,stage-ffmpeg-0,5,5,5,0
1775162738,stage-ffmpeg-1,3,3,3,0
1775162738,stage-ffmpeg-2,5,5,5,0
1775162738,stage-ffmpeg-3,5,5,5,0
1775162738,stage-librosa,5,5,5,0
1775162738,stage-object-detector,5,5,5,0
1775162746,orchestrator,1,1,1,0
1775162746,stage-deepspeech,3,3,3,0
1775162746,stage-ffmpeg-0,5,5,5,0
1775162746,stage-ffmpeg-1,3,3,3,0
1775162746,stage-ffmpeg-2,5,5,5,0
1775162746,stage-ffmpeg-3,5,5,5,0
1775162746,stage-librosa,5,5,5,0
1775162746,stage-object-detector,5,5,5,0
1775162754,orchestrator,1,1,1,0
1775162754,stage-deepspeech,3,3,3,0
1775162754,stage-ffmpeg-0,5,5,5,1
1775162754,stage-ffmpeg-1,3,3,3,0
1775162754,stage-ffmpeg-2,5,5,5,1
1775162754,stage-ffmpeg-3,5,5,5,1
1775162754,stage-librosa,5,5,5,1
1775162754,stage-object-detector,5,5,5,1
1775162762,orchestrator,1,1,1,0
1775162762,stage-deepspeech,3,3,3,0
1775162762,stage-ffmpeg-0,5,5,5,0
1775162762,stage-ffmpeg-1,3,3,3,0
1775162762,stage-ffmpeg-2,5,5,5,0
1775162762,stage-ffmpeg-3,5,5,5,0
1775162762,stage-librosa,5,5,5,0
1775162762,stage-object-detector,5,5,5,0
1775162770,orchestrator,1,1,1,0
1775162770,stage-deepspeech,3,3,3,0
1775162770,stage-ffmpeg-0,5,5,5,1
1775162770,stage-ffmpeg-1,3,3,3,0
1775162770,stage-ffmpeg-2,5,5,5,0
1775162770,stage-ffmpeg-3,5,5,5,0
1775162770,stage-librosa,5,5,5,0
1775162770,stage-object-detector,5,5,5,0
1775162778,orchestrator,1,1,1,0
1775162778,stage-deepspeech,3,3,3,0
1775162778,stage-ffmpeg-0,5,5,5,0
1775162778,stage-ffmpeg-1,3,3,3,0
1775162778,stage-ffmpeg-2,5,5,5,0
1775162778,stage-ffmpeg-3,5,5,5,0
1775162778,stage-librosa,5,5,5,0
1775162778,stage-object-detector,5,5,5,0
1775162786,orchestrator,1,1,1,0
1775162786,stage-deepspeech,3,3,3,0
1775162786,stage-ffmpeg-0,5,5,5,0
1775162786,stage-ffmpeg-1,3,3,3,0
1775162786,stage-ffmpeg-2,5,5,5,0
1775162786,stage-ffmpeg-3,5,5,5,0
1775162786,stage-librosa,5,5,5,0
1775162786,stage-object-detector,5,5,5,0
1775162794,orchestrator,1,1,1,0
1775162794,stage-deepspeech,3,3,3,0
1775162794,stage-ffmpeg-0,5,5,5,0
1775162794,stage-ffmpeg-1,3,3,3,0
1775162794,stage-ffmpeg-2,5,5,5,0
1775162794,stage-ffmpeg-3,5,5,5,0
1775162794,stage-librosa,5,5,5,0
1775162794,stage-object-detector,5,5,5,0
1775162802,orchestrator,1,1,1,0
1775162802,stage-deepspeech,3,3,3,0
1775162802,stage-ffmpeg-0,5,5,5,0
1775162802,stage-ffmpeg-1,3,3,3,0
1775162802,stage-ffmpeg-2,5,5,5,0
1775162802,stage-ffmpeg-3,5,5,5,0
1775162802,stage-librosa,5,5,5,0
1775162802,stage-object-detector,5,5,5,0
1775162810,orchestrator,1,1,1,0
1775162810,stage-deepspeech,3,3,3,0
1775162810,stage-ffmpeg-0,5,5,5,0
1775162810,stage-ffmpeg-1,3,3,3,0
1775162810,stage-ffmpeg-2,5,5,5,0
1775162810,stage-ffmpeg-3,5,5,5,0
1775162810,stage-librosa,5,5,5,0
1775162810,stage-object-detector,5,5,5,0
1775162818,orchestrator,1,1,1,0
1775162818,stage-deepspeech,3,3,3,0
1775162818,stage-ffmpeg-0,5,5,5,0
1775162818,stage-ffmpeg-1,3,3,3,0
1775162818,stage-ffmpeg-2,5,5,5,0
1775162818,stage-ffmpeg-3,5,5,5,0
1775162818,stage-librosa,5,5,5,0
1775162818,stage-object-detector,5,5,5,0
1775162826,orchestrator,1,1,1,0
1775162826,stage-deepspeech,3,3,3,0
1775162826,stage-ffmpeg-0,5,5,5,0
1775162826,stage-ffmpeg-1,3,3,3,0
1775162826,stage-ffmpeg-2,5,5,5,0
1775162826,stage-ffmpeg-3,5,5,5,0
1775162826,stage-librosa,5,5,5,0
1775162826,stage-object-detector,5,5,5,0
1775162834,orchestrator,1,1,1,0
1775162834,stage-deepspeech,3,3,3,0
1775162834,stage-ffmpeg-0,5,5,5,0
1775162834,stage-ffmpeg-1,3,3,3,0
1775162834,stage-ffmpeg-2,5,5,5,0
1775162834,stage-ffmpeg-3,5,5,5,0
1775162834,stage-librosa,5,5,5,0
1775162834,stage-object-detector,5,5,5,0
1775162842,orchestrator,1,1,1,0
1775162842,stage-deepspeech,3,3,3,0
1775162842,stage-ffmpeg-0,5,5,5,0
1775162842,stage-ffmpeg-1,3,3,3,0
1775162842,stage-ffmpeg-2,5,5,5,0
1775162842,stage-ffmpeg-3,5,5,5,0
1775162842,stage-librosa,5,5,5,0
1775162842,stage-object-detector,5,5,5,0
1775162850,orchestrator,1,1,1,0
1775162850,stage-deepspeech,3,3,3,0
1775162850,stage-ffmpeg-0,5,5,5,0
1775162850,stage-ffmpeg-1,3,3,3,0
1775162850,stage-ffmpeg-2,5,5,5,0
1775162850,stage-ffmpeg-3,5,5,5,0
1775162850,stage-librosa,5,5,5,0
1775162850,stage-object-detector,5,5,5,0
1775162858,orchestrator,1,1,1,0
1775162858,stage-deepspeech,3,3,3,0
1775162858,stage-ffmpeg-0,5,5,5,0
1775162858,stage-ffmpeg-1,3,3,3,0
1775162858,stage-ffmpeg-2,5,5,5,0
1775162858,stage-ffmpeg-3,5,5,5,0
1775162858,stage-librosa,5,5,5,0
1775162858,stage-object-detector,5,5,5,0
1775162866,orchestrator,1,1,1,0
1775162866,stage-deepspeech,2,2,2,0
1775162866,stage-ffmpeg-0,5,5,5,0
1775162866,stage-ffmpeg-1,3,3,3,0
1775162866,stage-ffmpeg-2,5,5,5,0
1775162866,stage-ffmpeg-3,5,5,5,0
1775162866,stage-librosa,5,5,5,0
1775162866,stage-object-detector,5,5,5,0
1775162874,orchestrator,1,1,1,0
1775162874,stage-deepspeech,2,2,2,0
1775162874,stage-ffmpeg-0,5,5,5,0
1775162874,stage-ffmpeg-1,3,3,3,0
1775162874,stage-ffmpeg-2,5,5,5,0
1775162874,stage-ffmpeg-3,5,5,5,1
1775162874,stage-librosa,5,5,5,1
1775162874,stage-object-detector,5,5,5,1
1775162882,orchestrator,1,1,1,0
1775162882,stage-deepspeech,2,2,2,0
1775162882,stage-ffmpeg-0,5,5,5,0
1775162882,stage-ffmpeg-1,3,3,3,0
1775162882,stage-ffmpeg-2,5,5,5,0
1775162882,stage-ffmpeg-3,5,5,5,0
1775162882,stage-librosa,5,5,5,0
1775162882,stage-object-detector,5,5,5,0
1775162890,orchestrator,1,1,1,0
1775162890,stage-deepspeech,2,2,2,0
1775162890,stage-ffmpeg-0,5,5,5,0
1775162890,stage-ffmpeg-1,3,3,3,0
1775162890,stage-ffmpeg-2,5,5,5,0
1775162890,stage-ffmpeg-3,5,5,5,0
1775162890,stage-librosa,5,5,5,0
1775162890,stage-object-detector,5,5,5,0
1775162898,orchestrator,1,1,1,0
1775162898,stage-deepspeech,2,2,2,0
1775162898,stage-ffmpeg-0,5,5,5,0
1775162898,stage-ffmpeg-1,3,3,3,0
1775162898,stage-ffmpeg-2,5,5,5,0
1775162898,stage-ffmpeg-3,5,5,5,0
1775162898,stage-librosa,5,5,5,0
1775162898,stage-object-detector,5,5,5,0
1775162906,orchestrator,1,1,1,0
1775162906,stage-deepspeech,2,2,2,0
1775162906,stage-ffmpeg-0,5,5,5,0
1775162906,stage-ffmpeg-1,3,3,3,0
1775162906,stage-ffmpeg-2,5,5,5,0
1775162906,stage-ffmpeg-3,5,5,5,0
1775162906,stage-librosa,5,5,5,0
1775162906,stage-object-detector,5,5,5,0
1775162914,orchestrator,1,1,1,0
1775162914,stage-deepspeech,2,2,2,0
1775162914,stage-ffmpeg-0,5,5,5,0
1775162914,stage-ffmpeg-1,3,3,3,0
1775162914,stage-ffmpeg-2,5,5,5,0
1775162914,stage-ffmpeg-3,5,5,5,0
1775162914,stage-librosa,5,5,5,0
1775162914,stage-object-detector,5,5,5,0
1775162922,orchestrator,1,1,1,0
